epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
84,52985.8,0.14271,0.28219,0.0107,0.85664,0.76522,0.7638,0.61968,0.23215,0.80518,0.03022,0.000148524,0.000148524,0.000148524
85,53608.1,0.14554,0.29556,0.01034,0.89131,0.75397,0.80345,0.63418,0.24047,0.70573,0.0285,0.000140277,0.000140277,0.000140277
86,54226.3,0.13535,0.2687,0.0095,0.87316,0.77419,0.78111,0.62284,0.22898,0.80467,0.02658,0.000132031,0.000132031,0.000132031
87,54842.6,0.13588,0.28439,0.00945,0.88082,0.75584,0.77234,0.61489,0.22451,0.77677,0.02749,0.000123784,0.000123784,0.000123784
88,55480.3,0.12074,0.26696,0.00876,0.88698,0.77175,0.78983,0.63516,0.22805,0.76905,0.02671,0.000115537,0.000115537,0.000115537
89,56130,0.12819,0.26892,0.00899,0.88117,0.76216,0.78872,0.6408,0.21848,0.73872,0.02557,0.00010729,0.00010729,0.00010729
90,56780.3,0.13154,0.25515,0.01021,0.85105,0.79201,0.81183,0.65617,0.22844,0.72999,0.02867,9.90437e-05,9.90437e-05,9.90437e-05
91,57415.2,0.12453,0.23666,0.00937,0.87962,0.76502,0.80193,0.65221,0.22866,0.76846,0.02804,9.0797e-05,9.0797e-05,9.0797e-05
92,58051.9,0.12289,0.2329,0.00921,0.88642,0.74504,0.78209,0.63339,0.23464,0.77135,0.02976,8.25503e-05,8.25503e-05,8.25503e-05
93,58686.7,0.12253,0.23297,0.00927,0.85884,0.76513,0.78554,0.63179,0.2729,0.76349,0.03937,7.43036e-05,7.43036e-05,7.43036e-05
94,59321.6,0.12206,0.22858,0.00908,0.86419,0.76941,0.78272,0.62934,0.23428,0.7888,0.03043,6.60569e-05,6.60569e-05,6.60569e-05
95,59957.7,0.12159,0.22328,0.0091,0.88887,0.75105,0.7915,0.62874,0.2347,0.74627,0.03109,5.78102e-05,5.78102e-05,5.78102e-05
96,60592.4,0.11933,0.22502,0.00896,0.86423,0.77705,0.7878,0.6285,0.23565,0.76189,0.02986,4.95635e-05,4.95635e-05,4.95635e-05
97,61226.6,0.11857,0.22725,0.00882,0.87235,0.75587,0.79146,0.63708,0.23856,0.73652,0.03153,4.13168e-05,4.13168e-05,4.13168e-05
98,61861.1,0.11705,0.21426,0.0088,0.87474,0.75811,0.79758,0.6354,0.23957,0.75556,0.03166,3.30701e-05,3.30701e-05,3.30701e-05
99,62497.4,0.11816,0.22096,0.00917,0.87692,0.76052,0.79626,0.64025,0.23709,0.74506,0.03091,2.48234e-05,2.48234e-05,2.48234e-05
100,63131.9,0.12024,0.21905,0.00897,0.88356,0.76058,0.79672,0.636,0.2397,0.75089,0.03132,1.65767e-05,1.65767e-05,1.65767e-05
