epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,5344.25,0.87292,1.4821,1.61263,0.47429,0.34209,0.367,0.2963,1.99781,3.52979,1.93291,0.0005075,0.0005075,0.0005075
62,5430.31,0.95767,1.46428,1.60492,0.44491,0.3471,0.35542,0.28662,2.00433,3.51853,1.93612,0.000495125,0.000495125,0.000495125
63,5515.98,0.95595,1.48433,1.62155,0.44414,0.34587,0.35672,0.28435,2.00578,3.48566,1.94428,0.00048275,0.00048275,0.00048275
64,5601.54,0.88519,1.3542,1.57318,0.42167,0.38486,0.36792,0.29155,2.01592,3.68766,1.95534,0.000470375,0.000470375,0.000470375
65,5687.18,0.92605,1.38755,1.57257,0.41218,0.3393,0.33568,0.26952,2.02648,3.593,1.96611,0.000458,0.000458,0.000458
66,5772.89,0.87027,1.34073,1.59133,0.50443,0.35281,0.37789,0.30344,2.00302,3.36789,1.95647,0.000445625,0.000445625,0.000445625
67,5856.8,0.864,1.34442,1.58808,0.40491,0.33683,0.34532,0.28296,2.00756,3.39143,1.94252,0.00043325,0.00043325,0.00043325
68,5942.72,0.86068,1.29615,1.58538,0.36662,0.36936,0.33495,0.27521,1.98696,3.32001,1.94367,0.000420875,0.000420875,0.000420875
69,6027.96,0.85001,1.25834,1.57699,0.36519,0.3344,0.32607,0.26419,1.95992,3.30346,1.94261,0.0004085,0.0004085,0.0004085
70,6112.58,0.8599,1.32404,1.59266,0.3903,0.37276,0.34218,0.27788,1.98507,3.49745,1.94,0.000396125,0.000396125,0.000396125
71,6197.35,0.86212,1.29747,1.59376,0.41654,0.36872,0.3451,0.27722,1.96361,3.15498,1.93305,0.00038375,0.00038375,0.00038375
72,6283.41,0.89839,1.35151,1.629,0.37966,0.36213,0.33701,0.27105,1.97674,3.20007,1.94097,0.000371375,0.000371375,0.000371375
73,6369.1,0.93591,1.272,1.58072,0.39712,0.34069,0.34158,0.27327,2.04085,3.23411,1.95925,0.000359,0.000359,0.000359
74,6455.28,0.85729,1.23957,1.57529,0.40616,0.34975,0.34635,0.27958,1.98439,3.13655,1.94596,0.000346625,0.000346625,0.000346625
75,6541.25,0.82361,1.27029,1.60641,0.39999,0.38572,0.35193,0.28555,1.94718,3.31393,1.93448,0.00033425,0.00033425,0.00033425
76,6626.97,0.82716,1.17928,1.59232,0.424,0.38758,0.35468,0.28385,1.98105,3.46132,1.94196,0.000321875,0.000321875,0.000321875
77,6713.35,0.80818,1.19883,1.58696,0.43957,0.40505,0.35571,0.28228,1.96757,3.6683,1.93326,0.0003095,0.0003095,0.0003095
78,6799.23,0.81628,1.20338,1.59741,0.40525,0.35344,0.33726,0.26903,2.05034,3.5047,1.95159,0.000297125,0.000297125,0.000297125
79,6884.58,0.83716,1.19261,1.61001,0.42552,0.37237,0.35052,0.2857,1.99766,3.51365,1.94284,0.00028475,0.00028475,0.00028475
80,6970.68,0.78774,1.1385,1.58548,0.41771,0.33192,0.33879,0.27242,2.01367,3.42467,1.95063,0.000272375,0.000272375,0.000272375
81,7056.74,0.81937,1.16353,1.5762,0.46072,0.3775,0.36612,0.2914,1.98059,3.31051,1.93935,0.00026,0.00026,0.00026
82,7142.93,0.7733,1.11084,1.56834,0.44487,0.39366,0.3732,0.30132,1.93618,3.25141,1.93639,0.000247625,0.000247625,0.000247625
83,7228.55,0.79845,1.15111,1.58138,0.42977,0.34585,0.34996,0.28887,1.98079,3.33203,1.95724,0.00023525,0.00023525,0.00023525
84,7314.21,0.77966,1.07241,1.57853,0.41672,0.34526,0.34983,0.28885,1.96452,3.43227,1.9524,0.000222875,0.000222875,0.000222875
85,7399.3,0.75307,1.06373,1.57498,0.40769,0.359,0.34851,0.27737,1.96592,3.38052,1.94152,0.0002105,0.0002105,0.0002105
86,7484.83,0.77346,1.10178,1.58335,0.4176,0.36622,0.35909,0.28525,1.97338,3.33993,1.94694,0.000198125,0.000198125,0.000198125
87,7570.8,0.74601,1.09057,1.5753,0.4283,0.39041,0.3661,0.29824,1.98812,3.24375,1.94735,0.00018575,0.00018575,0.00018575
88,7657.59,0.78997,1.06928,1.60377,0.44858,0.3693,0.3703,0.3025,1.97313,3.25752,1.93914,0.000173375,0.000173375,0.000173375
89,7743.49,0.7605,1.05279,1.55907,0.43945,0.36215,0.36539,0.29878,1.9978,3.53563,1.94113,0.000161,0.000161,0.000161
90,7828.9,0.787,1.04685,1.57951,0.43571,0.3497,0.35908,0.2986,1.97482,3.44187,1.93903,0.000148625,0.000148625,0.000148625
91,7906.88,0.70323,1.118,1.53066,0.42688,0.37131,0.3634,0.29457,1.98852,3.46937,1.95657,0.00013625,0.00013625,0.00013625
92,7977.8,0.67607,1.094,1.52673,0.41604,0.35953,0.3594,0.29103,1.96108,3.42762,1.95313,0.000123875,0.000123875,0.000123875
93,8048.38,0.65519,1.0577,1.52177,0.44,0.33314,0.35125,0.28769,1.94469,3.50835,1.9546,0.0001115,0.0001115,0.0001115
94,8119.22,0.63146,1.05246,1.51702,0.43,0.3458,0.35519,0.29526,1.96554,3.5018,1.95512,9.9125e-05,9.9125e-05,9.9125e-05
95,8190.79,0.60807,1.03105,1.51534,0.41449,0.37505,0.35699,0.29366,1.94992,3.48838,1.95482,8.675e-05,8.675e-05,8.675e-05
96,8261.91,0.58427,1.02026,1.51165,0.41105,0.36003,0.35594,0.29299,1.96601,3.48416,1.95879,7.4375e-05,7.4375e-05,7.4375e-05
97,8332.63,0.5899,1.02594,1.5101,0.41461,0.35247,0.35518,0.29112,1.96405,3.48685,1.95764,6.2e-05,6.2e-05,6.2e-05
98,8403.56,0.56992,1.0092,1.50811,0.41548,0.35861,0.35457,0.29162,1.96006,3.49386,1.95877,4.9625e-05,4.9625e-05,4.9625e-05
99,8474.46,0.56931,0.98918,1.50831,0.42251,0.36142,0.35737,0.29292,1.95497,3.49732,1.95813,3.725e-05,3.725e-05,3.725e-05
100,8545.09,0.54972,0.98896,1.50719,0.41997,0.35633,0.35362,0.29047,1.95648,3.49871,1.95922,2.4875e-05,2.4875e-05,2.4875e-05
