epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,6852.16,0.8331,1.29042,1.59531,0.38438,0.38002,0.33405,0.27243,2.0329,3.36977,1.98098,0.000297125,0.000297125,0.000297125
79,6938.35,0.86431,1.24239,1.61289,0.365,0.38542,0.32551,0.27176,2.01629,3.60844,1.96374,0.00028475,0.00028475,0.00028475
80,7024.4,0.79683,1.23228,1.58043,0.38581,0.38207,0.33035,0.27661,1.98325,3.72838,1.9556,0.000272375,0.000272375,0.000272375
81,7109.82,0.81793,1.25036,1.57614,0.39704,0.39175,0.33569,0.2759,2.01064,3.49922,1.97416,0.00026,0.00026,0.00026
82,7196.09,0.79848,1.18705,1.57496,0.3762,0.41707,0.3442,0.28572,1.96264,3.40709,1.95774,0.000247625,0.000247625,0.000247625
83,7281.11,0.81033,1.24592,1.58038,0.38317,0.39685,0.33684,0.28102,1.99646,3.63121,1.97191,0.00023525,0.00023525,0.00023525
84,7366.46,0.79104,1.10529,1.58485,0.37994,0.36698,0.32985,0.27459,1.9704,3.62388,1.96451,0.000222875,0.000222875,0.000222875
85,7451.99,0.76817,1.16552,1.57878,0.37953,0.3832,0.3353,0.27276,2.03169,3.63314,1.97825,0.0002105,0.0002105,0.0002105
86,7537.44,0.80029,1.17601,1.58924,0.39263,0.3781,0.33665,0.27617,1.99227,3.60459,1.9696,0.000198125,0.000198125,0.000198125
87,7622.45,0.75001,1.12808,1.57245,0.38356,0.41024,0.34336,0.28326,2.00341,3.63158,1.9677,0.00018575,0.00018575,0.00018575
88,7708.83,0.77424,1.19683,1.60229,0.38403,0.36786,0.3351,0.2767,2.00373,3.42703,1.95896,0.000173375,0.000173375,0.000173375
89,7794.45,0.78724,1.11259,1.56881,0.37309,0.37612,0.33642,0.2761,2.00715,3.38272,1.96008,0.000161,0.000161,0.000161
90,7881.81,0.79291,1.11355,1.58192,0.36828,0.37874,0.33512,0.27483,1.99938,3.42899,1.95709,0.000148625,0.000148625,0.000148625
91,7956.33,0.71525,1.19401,1.54043,0.3588,0.40827,0.33175,0.27053,2.04466,3.60718,1.97483,0.00013625,0.00013625,0.00013625
92,8026.52,0.67101,1.17779,1.53436,0.36154,0.37797,0.33146,0.27301,1.99529,3.52928,1.97326,0.000123875,0.000123875,0.000123875
93,8096.18,0.66815,1.16041,1.52712,0.37455,0.37441,0.33424,0.27524,1.98911,3.58737,1.97141,0.0001115,0.0001115,0.0001115
94,8166.55,0.63361,1.15511,1.52493,0.37055,0.39299,0.33628,0.27638,2.02872,3.67475,1.98476,9.9125e-05,9.9125e-05,9.9125e-05
95,8236.82,0.60749,1.14256,1.52293,0.37351,0.40794,0.34009,0.27777,2.00399,3.70059,1.98709,8.675e-05,8.675e-05,8.675e-05
96,8306.75,0.60956,1.12288,1.51843,0.36901,0.39457,0.33765,0.2774,2.01633,3.6991,1.99076,7.4375e-05,7.4375e-05,7.4375e-05
97,8376.94,0.5972,1.11687,1.51844,0.37359,0.38543,0.33463,0.27595,2.01642,3.68088,1.98748,6.2e-05,6.2e-05,6.2e-05
98,8448.93,0.58946,1.11045,1.51415,0.38219,0.38612,0.33726,0.27736,2.0202,3.68732,1.98997,4.9625e-05,4.9625e-05,4.9625e-05
99,8518.8,0.58237,1.10816,1.51391,0.3786,0.38421,0.33534,0.27515,2.01692,3.7006,1.99134,3.725e-05,3.725e-05,3.725e-05
100,8589.12,0.56302,1.10524,1.51297,0.36182,0.38825,0.33285,0.2735,2.0248,3.71404,1.99387,2.4875e-05,2.4875e-05,2.4875e-05
