                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.13032,                 0.2383,                0.01259,                0.49555,                0.43201,                0.38972,                0.31223,                 0.4778,                 1.1768,                0.05423,             0.00023938,             0.00023938,             0.00023938
                     52,                0.12316,                0.22936,                0.01215,                0.55688,                0.41779,                0.40012,                0.32167,                0.45541,                 1.1947,                0.04856,             0.00021875,             0.00021875,             0.00021875
                     53,                0.11697,                0.21913,                0.01167,                0.63819,                0.40648,                0.40451,                0.32693,                0.44974,                 1.1723,                0.04878,             0.00019813,             0.00019813,             0.00019813
                     54,                  0.114,                0.21029,                0.01115,                 0.5425,                  0.418,                0.39376,                0.32091,                0.48598,                  1.185,                0.05186,              0.0001775,              0.0001775,              0.0001775
                     55,                0.11101,                0.21366,                0.01082,                 0.6297,                0.42911,                 0.3917,                0.31267,                0.49437,                 1.2056,                0.05461,             0.00015688,             0.00015688,             0.00015688
                     56,                0.10815,                0.20352,                 0.0105,                0.62326,                0.40863,                0.38673,                0.31041,                0.51719,                 1.2132,                0.06342,             0.00013625,             0.00013625,             0.00013625
                     57,                0.10771,                0.19956,                0.01029,                0.62124,                0.39983,                0.39289,                0.31459,                0.49928,                 1.1964,                0.05418,             0.00011563,             0.00011563,             0.00011563
                     58,                0.10313,                0.19332,                0.01027,                0.52536,                 0.3844,                0.38186,                0.30658,                 0.5038,                 1.2438,                0.05609,                9.5e-05,                9.5e-05,                9.5e-05
                     59,                0.09966,                 0.2007,                0.00954,                0.62139,                0.39506,                0.38054,                0.31144,                0.49636,                 1.2623,                0.06039,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     60,                0.10087,                0.19174,                0.00997,                0.52357,                 0.3914,                0.36915,                0.29945,                0.47236,                 1.2934,                0.05776,              5.375e-05,              5.375e-05,              5.375e-05
