                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.17566,                0.47369,                0.02219,                0.82197,                0.57567,                0.55723,                0.46147,                0.24791,                0.79083,                0.03989,             0.00029696,             0.00029696,             0.00029696
                     55,                0.17972,                0.48403,                0.02062,                0.86342,                0.52642,                0.54153,                 0.4557,                0.23477,                0.78177,                0.03635,             0.00028666,             0.00028666,             0.00028666
                     56,                0.17159,                 0.5057,                0.02081,                0.82036,                0.52937,                0.52769,                 0.4319,                0.24422,                0.79539,                0.04176,             0.00027635,             0.00027635,             0.00027635
                     57,                0.17776,                  0.411,                0.02348,                0.81832,                0.56796,                0.54863,                0.44754,                0.25024,                0.77132,                0.04141,             0.00026604,             0.00026604,             0.00026604
                     58,                0.17323,                0.41907,                0.01999,                0.86571,                0.56888,                0.56977,                0.46496,                0.25463,                0.73239,                0.04519,             0.00025573,             0.00025573,             0.00025573
                     59,                0.16752,                 0.4789,                0.01914,                0.86333,                0.55025,                 0.5589,                0.44921,                0.26468,                0.72673,                0.04493,             0.00024542,             0.00024542,             0.00024542
                     60,                0.14784,                0.41829,                0.01746,                0.87071,                0.54858,                0.54011,                0.44306,                0.25743,                0.87193,                0.03773,             0.00023511,             0.00023511,             0.00023511
                     61,                0.14777,                0.43442,                0.02073,                0.84985,                0.57906,                 0.5452,                 0.4359,                0.25785,                0.81198,                 0.0453,             0.00022481,             0.00022481,             0.00022481
                     62,                0.16202,                0.43801,                0.01921,                0.88386,                0.53542,                0.52437,                0.41954,                0.24233,                0.84227,                0.04215,              0.0002145,              0.0002145,              0.0002145
                     63,                0.17034,                0.40516,                0.02533,                0.87662,                0.52714,                 0.5258,                0.42939,                0.23872,                0.82826,                0.04116,             0.00020419,             0.00020419,             0.00020419
                     64,                0.16075,                0.43644,                0.02028,                0.81676,                 0.5641,                0.54886,                0.43328,                0.26076,                 0.7782,                0.04727,             0.00019388,             0.00019388,             0.00019388
                     65,                0.16143,                0.49769,                 0.0196,                0.84593,                0.50448,                0.51354,                0.40875,                0.29173,                0.78777,                0.04888,             0.00018357,             0.00018357,             0.00018357
                     66,                 0.1555,                0.39819,                0.01844,                0.85536,                0.51165,                0.52308,                  0.426,                 0.2639,                0.79521,                0.05521,             0.00017326,             0.00017326,             0.00017326
                     67,                0.15385,                0.39528,                0.01855,                0.83875,                0.52401,                0.51271,                 0.4054,                0.27385,                0.83755,                0.04151,             0.00016296,             0.00016296,             0.00016296
                     68,                 0.1542,                0.39388,                0.01804,                0.83924,                0.52163,                0.51063,                0.40683,                0.26519,                0.83303,                0.04049,             0.00015265,             0.00015265,             0.00015265
                     69,                0.14947,                0.39531,                0.01884,                0.83068,                0.50509,                 0.5055,                0.40731,                0.25928,                0.83642,                0.04429,             0.00014234,             0.00014234,             0.00014234
                     70,                 0.1521,                0.41437,                 0.0174,                0.82575,                 0.5232,                0.50842,                0.41532,                0.25611,                0.79491,                0.04353,             0.00013203,             0.00013203,             0.00013203
                     71,                 0.1363,                0.33005,                0.01635,                0.83146,                0.52025,                0.50895,                0.41121,                0.25365,                0.80264,                0.03912,             0.00012172,             0.00012172,             0.00012172
                     72,                0.12999,                0.31998,                 0.0163,                 0.8612,                0.54009,                0.52415,                0.42454,                0.24446,                0.80078,                0.04017,             0.00011141,             0.00011141,             0.00011141
                     73,                0.12549,                0.28861,                0.01514,                0.85529,                0.54143,                0.52945,                0.43418,                0.24593,                0.80641,                0.04203,             0.00010111,             0.00010111,             0.00010111
                     74,                0.11468,                0.28017,                0.01398,                0.86655,                0.52921,                 0.5271,                0.42834,                0.24065,                0.81469,                 0.0397,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     75,                0.11348,                0.26737,                0.01408,                0.86999,                 0.5279,                0.52542,                0.43322,                0.24923,                0.82481,                0.04808,             8.0489e-05,             8.0489e-05,             8.0489e-05
                     76,                0.10948,                0.26271,                0.01322,                0.87737,                0.53571,                0.52395,                 0.4274,                0.24969,                0.79989,                0.04566,              7.018e-05,              7.018e-05,              7.018e-05
                     77,                0.10975,                 0.2581,                0.01316,                0.87707,                0.53746,                0.52293,                0.42552,                0.25105,                0.81008,                0.04838,             5.9872e-05,             5.9872e-05,             5.9872e-05
                     78,                0.10541,                0.25263,                0.01247,                0.87515,                0.53042,                0.52675,                0.42899,                0.24306,                0.81181,                0.04034,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     79,                0.10277,                0.24467,                0.01215,                0.87603,                0.53626,                 0.5273,                0.43093,                0.24917,                0.79549,                0.04755,             3.9255e-05,             3.9255e-05,             3.9255e-05
                     80,                0.10189,                0.24079,                0.01198,                0.87893,                0.53823,                0.52851,                0.43058,                0.24868,                 0.8047,                0.05019,             2.8947e-05,             2.8947e-05,             2.8947e-05
