                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.17217,                 0.5157,                0.02216,                0.72049,                0.55957,                0.55759,                0.45866,                0.23549,                 0.7379,                0.03819,             0.00015952,             0.00015952,             0.00015952
                     52,                0.16762,                0.49668,                0.02229,                0.70539,                0.54175,                0.54231,                0.44093,                0.22327,                0.86001,                0.03344,             0.00014577,             0.00014577,             0.00014577
                     53,                 0.1627,                0.46764,                0.02171,                0.73168,                 0.5464,                0.50983,                0.41938,                0.22779,                0.85828,                0.03344,             0.00013203,             0.00013203,             0.00013203
                     54,                0.15763,                0.42996,                0.02054,                0.76546,                0.54175,                 0.5378,                0.44593,                0.23297,                 0.7696,                0.03571,             0.00011829,             0.00011829,             0.00011829
                     55,                 0.1521,                0.39846,                0.02055,                0.77422,                0.54375,                0.55598,                0.44877,                0.25521,                0.76215,                0.04252,             0.00010454,             0.00010454,             0.00010454
                     56,                0.15627,                0.39185,                0.02052,                0.76348,                0.52728,                0.53264,                0.43888,                0.25012,                0.82023,                0.04136,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     57,                0.14302,                0.38421,                0.01815,                0.75728,                0.54281,                 0.5328,                0.43488,                 0.2467,                0.84116,                0.04125,             7.7053e-05,             7.7053e-05,             7.7053e-05
                     58,                0.13693,                0.36605,                0.01749,                0.76135,                0.52669,                0.52663,                0.43202,                0.25468,                 0.8107,                0.04347,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     59,                0.13336,                 0.3581,                0.01693,                0.74745,                0.52712,                0.53543,                0.44296,                 0.2531,                0.82914,                0.04207,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     60,                0.13302,                0.34565,                0.01686,                0.74656,                0.52177,                 0.5341,                 0.4445,                0.24541,                0.82458,                0.04061,             3.5819e-05,             3.5819e-05,             3.5819e-05
