epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,6271.8,1.11327,0.8373,1.69361,0.30657,0.35465,0.25422,0.19271,2.2041,4.5967,2.02389,0.00058175,0.00058175,0.00058175
56,6383.17,1.12043,0.83772,1.68103,0.35536,0.33304,0.2951,0.22866,2.20766,4.5963,2.00223,0.000569375,0.000569375,0.000569375
57,6494.61,1.0886,0.79426,1.65998,0.35695,0.37064,0.30225,0.23193,2.18958,4.93357,1.99064,0.000557,0.000557,0.000557
58,6606.78,1.10134,0.83092,1.6924,0.36377,0.38187,0.30851,0.23434,2.16964,4.68795,1.99905,0.000544625,0.000544625,0.000544625
59,6718.68,1.04255,0.72245,1.64199,0.33196,0.34933,0.29026,0.22465,2.23853,4.89928,2.01594,0.00053225,0.00053225,0.00053225
60,6830.63,1.05803,0.75594,1.65316,0.32516,0.3534,0.26651,0.20314,2.17187,5.20515,2.00778,0.000519875,0.000519875,0.000519875
61,6942.12,1.02009,0.72534,1.65063,0.32958,0.31722,0.27956,0.21223,2.24381,4.88149,2.01782,0.0005075,0.0005075,0.0005075
62,7054.84,1.08613,0.72326,1.62463,0.31623,0.32967,0.26583,0.19931,2.19669,5.18418,2.0198,0.000495125,0.000495125,0.000495125
63,7166.78,1.03597,0.7254,1.64818,0.31226,0.35495,0.26519,0.20321,2.18033,4.94692,2.01861,0.00048275,0.00048275,0.00048275
64,7278.96,1.00685,0.68987,1.59848,0.34563,0.34993,0.29811,0.22871,2.24402,4.89497,2.03763,0.000470375,0.000470375,0.000470375
65,7391.24,1.01189,0.67595,1.60882,0.38082,0.33901,0.30517,0.24076,2.18243,4.90046,2.03231,0.000458,0.000458,0.000458
66,7503.58,0.99156,0.64979,1.63092,0.35151,0.36031,0.30388,0.23979,2.18056,4.79215,2.03046,0.000445625,0.000445625,0.000445625
67,7614.88,1.01023,0.65235,1.62425,0.34427,0.35957,0.30129,0.24166,2.15704,5.31873,2.00726,0.00043325,0.00043325,0.00043325
68,7726.86,0.96042,0.62456,1.61378,0.32771,0.36396,0.28854,0.22417,2.14913,5.02705,2.00448,0.000420875,0.000420875,0.000420875
69,7838.8,1.00216,0.66886,1.61149,0.34801,0.37181,0.30394,0.23837,2.16109,4.74747,2.00252,0.0004085,0.0004085,0.0004085
70,7952.51,0.96023,0.69702,1.62009,0.33881,0.36976,0.29916,0.23404,2.15087,4.84467,2.00317,0.000396125,0.000396125,0.000396125
71,8065.13,0.9811,0.65683,1.62188,0.34185,0.36025,0.28657,0.22578,2.12421,4.90792,1.99793,0.00038375,0.00038375,0.00038375
72,8177.09,0.99282,0.70448,1.66601,0.37796,0.35862,0.30865,0.24048,2.18846,5.23255,2.00038,0.000371375,0.000371375,0.000371375
73,8288.65,1.00216,0.67307,1.60281,0.38358,0.35187,0.32166,0.25297,2.14621,5.09852,1.9812,0.000359,0.000359,0.000359
74,8399.88,0.97963,0.62587,1.61523,0.38863,0.3624,0.34032,0.27184,2.20062,4.94988,2.00475,0.000346625,0.000346625,0.000346625
75,8512.59,0.95284,0.69516,1.62097,0.34225,0.38738,0.28612,0.22416,2.13259,4.95119,1.9993,0.00033425,0.00033425,0.00033425
76,8624.79,0.9485,0.66345,1.62942,0.35842,0.39531,0.29465,0.22928,2.11697,5.20697,1.9938,0.000321875,0.000321875,0.000321875
77,8736.47,0.96,0.66255,1.61964,0.35246,0.38193,0.29437,0.22861,2.13547,4.86449,2.00233,0.0003095,0.0003095,0.0003095
78,8848.79,0.9341,0.62557,1.6214,0.32832,0.33673,0.27888,0.21446,2.15729,4.88479,2.00649,0.000297125,0.000297125,0.000297125
79,8960.19,0.91885,0.63165,1.64465,0.31804,0.3413,0.27664,0.21433,2.13457,5.10315,1.99893,0.00028475,0.00028475,0.00028475
80,9072.54,0.87474,0.5791,1.60581,0.33174,0.35306,0.27924,0.21788,2.10517,5.02028,2.00563,0.000272375,0.000272375,0.000272375
81,9184.5,0.93653,0.66016,1.60535,0.34303,0.35776,0.28397,0.22001,2.15595,5.17662,2.00242,0.00026,0.00026,0.00026
82,9298.14,0.87876,0.58276,1.59431,0.33116,0.34954,0.27353,0.21358,2.13197,5.17301,1.99571,0.000247625,0.000247625,0.000247625
83,9409.8,0.92883,0.66177,1.60765,0.33735,0.38081,0.2902,0.22576,2.19053,5.02801,2.01815,0.00023525,0.00023525,0.00023525
84,9522.28,0.87405,0.57296,1.61322,0.33068,0.39345,0.29723,0.23204,2.12985,5.04526,1.99318,0.000222875,0.000222875,0.000222875
85,9635.63,0.87436,0.54979,1.60444,0.33208,0.37115,0.28997,0.22656,2.18322,5.13105,2.0038,0.0002105,0.0002105,0.0002105
86,9748.33,0.89807,0.54816,1.61931,0.35027,0.367,0.28773,0.2252,2.14504,5.1392,2.00094,0.000198125,0.000198125,0.000198125
87,9860.09,0.8447,0.55616,1.60294,0.34183,0.37316,0.29727,0.23235,2.20072,5.08226,2.00911,0.00018575,0.00018575,0.00018575
88,9972.19,0.87601,0.57229,1.62558,0.34992,0.3562,0.29412,0.23361,2.13371,5.11661,1.99732,0.000173375,0.000173375,0.000173375
89,10087.1,0.86145,0.54994,1.59136,0.33725,0.37356,0.28487,0.22041,2.21675,5.21145,2.01287,0.000161,0.000161,0.000161
90,10198.5,0.88269,0.56581,1.59968,0.34014,0.35503,0.28579,0.22252,2.15802,5.19281,2.00767,0.000148625,0.000148625,0.000148625
91,10305.8,0.77942,0.44717,1.54805,0.31719,0.36987,0.2746,0.21358,2.18359,5.20035,2.01855,0.00013625,0.00013625,0.00013625
92,10409.8,0.74855,0.44404,1.5441,0.32843,0.37069,0.2895,0.2267,2.16232,5.1375,2.01788,0.000123875,0.000123875,0.000123875
93,10512.5,0.72865,0.42156,1.53929,0.34622,0.36666,0.29647,0.22971,2.13463,5.18699,2.00461,0.0001115,0.0001115,0.0001115
94,10615.8,0.70027,0.40102,1.53554,0.33143,0.35558,0.28785,0.22657,2.1523,5.1934,2.00783,9.9125e-05,9.9125e-05,9.9125e-05
95,10718.9,0.67567,0.3819,1.53057,0.37901,0.34086,0.29533,0.23483,2.12755,5.18847,2.00592,8.675e-05,8.675e-05,8.675e-05
96,10822.1,0.67057,0.3922,1.52946,0.36481,0.33961,0.29146,0.23004,2.13714,5.25325,2.00396,7.4375e-05,7.4375e-05,7.4375e-05
97,10925.9,0.64893,0.39129,1.52664,0.36398,0.33271,0.29308,0.23131,2.14153,5.22151,2.00465,6.2e-05,6.2e-05,6.2e-05
98,11029.2,0.63518,0.36926,1.52473,0.38444,0.33301,0.29451,0.23402,2.11959,5.2667,2.00274,4.9625e-05,4.9625e-05,4.9625e-05
99,11132.3,0.6382,0.3684,1.52347,0.38757,0.33156,0.29576,0.23387,2.12983,5.2523,2.00804,3.725e-05,3.725e-05,3.725e-05
100,11234.8,0.6156,0.3586,1.52332,0.37811,0.33324,0.29335,0.23227,2.13304,5.26687,2.01145,2.4875e-05,2.4875e-05,2.4875e-05
