epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
13,9587.87,0.19644,0.45896,0.02018,0.75647,0.82319,0.79351,0.60503,0.26033,0.73958,0.0322,0.00073404,0.00073404,0.00073404
14,10320.9,0.19093,0.48548,0.0207,0.86136,0.76175,0.77548,0.59459,0.27092,0.70778,0.03397,0.000725793,0.000725793,0.000725793
15,11057,0.18672,0.4509,0.02129,0.86948,0.75243,0.78318,0.61635,0.26289,0.63572,0.03372,0.000717546,0.000717546,0.000717546
16,11797.5,0.19427,0.45594,0.02012,0.84337,0.80275,0.83002,0.65037,0.24122,0.64413,0.02831,0.000709299,0.000709299,0.000709299
17,12536.3,0.19013,0.42715,0.0234,0.87255,0.82191,0.83586,0.64206,0.25252,0.62874,0.03023,0.000701053,0.000701053,0.000701053
18,13277.6,0.19723,0.44293,0.02101,0.83428,0.82273,0.82226,0.64621,0.26439,0.60543,0.03551,0.000692806,0.000692806,0.000692806
19,14018.1,0.18951,0.50978,0.0178,0.8157,0.74399,0.76521,0.58436,0.29307,0.68943,0.03911,0.000684559,0.000684559,0.000684559
20,14758.2,0.1872,0.45377,0.01733,0.68401,0.6811,0.66606,0.53162,0.27836,0.93273,0.03628,0.000676313,0.000676313,0.000676313
21,15499.3,0.17454,0.43135,0.01713,0.93453,0.80177,0.842,0.66713,0.25439,0.70968,0.03219,0.000668066,0.000668066,0.000668066
22,16240.8,0.17211,0.41323,0.01681,0.8652,0.69048,0.74989,0.58155,0.30434,0.8186,0.05163,0.000659819,0.000659819,0.000659819
23,16982.7,0.17149,0.40731,0.0156,0.85978,0.79777,0.82615,0.63594,0.26185,0.63314,0.03424,0.000651573,0.000651573,0.000651573
24,17723.9,0.17721,0.40458,0.01858,0.87536,0.79849,0.82289,0.63457,0.32961,0.62133,0.05174,0.000643326,0.000643326,0.000643326
25,18470.7,0.19559,0.41084,0.02084,0.81513,0.78478,0.7862,0.60125,0.35212,0.60324,0.0624,0.000635079,0.000635079,0.000635079
26,19216,0.19909,0.41167,0.01972,0.78895,0.78947,0.80308,0.60514,0.28555,0.67516,0.04038,0.000626832,0.000626832,0.000626832
27,19957.9,0.17652,0.44891,0.0153,0.81447,0.73051,0.75537,0.58356,0.29044,0.69408,0.04316,0.000618586,0.000618586,0.000618586
28,20701.5,0.18118,0.42921,0.01809,0.8744,0.76572,0.83526,0.64793,0.28191,0.6417,0.04859,0.000610339,0.000610339,0.000610339
29,21447.2,0.18026,0.44435,0.01796,0.83328,0.77746,0.79238,0.60495,0.30252,0.65492,0.05076,0.000602092,0.000602092,0.000602092
30,22195.2,0.20011,0.43837,0.02362,0.84704,0.84308,0.86289,0.6766,0.26454,0.58701,0.03374,0.000593846,0.000593846,0.000593846
31,22942.2,0.17463,0.39843,0.01656,0.83673,0.73189,0.77755,0.60292,0.26007,0.66265,0.0342,0.000585599,0.000585599,0.000585599
32,23683.8,0.17946,0.42991,0.01661,0.82317,0.73602,0.77258,0.58491,0.28712,0.81708,0.03553,0.000577352,0.000577352,0.000577352
33,24423.9,0.17842,0.4489,0.01663,0.86093,0.78141,0.82245,0.63356,0.26822,0.67721,0.03969,0.000569106,0.000569106,0.000569106
34,25164.8,0.1768,0.4195,0.01855,0.83888,0.73649,0.7513,0.57486,0.25485,0.71933,0.03113,0.000560859,0.000560859,0.000560859
35,25904.1,0.17722,0.41594,0.01756,0.85658,0.82217,0.83076,0.64812,0.26804,0.64226,0.03864,0.000552612,0.000552612,0.000552612
36,26642.2,0.16618,0.40778,0.01615,0.87641,0.81776,0.86309,0.67727,0.25217,0.56696,0.03287,0.000544365,0.000544365,0.000544365
37,27384.8,0.1642,0.41435,0.01288,0.9026,0.81926,0.83808,0.64139,0.25724,0.65305,0.03211,0.000536119,0.000536119,0.000536119
38,28123.4,0.15796,0.37363,0.01355,0.87685,0.84107,0.86386,0.66476,0.255,0.62231,0.03433,0.000527872,0.000527872,0.000527872
39,28859.1,0.15997,0.37901,0.01614,0.86617,0.83834,0.85713,0.67318,0.24773,0.59125,0.03157,0.000519625,0.000519625,0.000519625
40,29594.3,0.15637,0.40127,0.01348,0.7886,0.77113,0.77287,0.60653,0.26174,0.75058,0.04181,0.000511379,0.000511379,0.000511379
41,30335.6,0.17384,0.40863,0.01906,0.80358,0.71001,0.72176,0.55722,0.29871,0.74825,0.0457,0.000503132,0.000503132,0.000503132
42,31074.3,0.18311,0.40546,0.01855,0.78864,0.74551,0.75146,0.57887,0.30203,0.72038,0.04348,0.000494885,0.000494885,0.000494885
43,31813.3,0.16921,0.40004,0.01518,0.83537,0.767,0.80543,0.62495,0.27207,0.65128,0.03405,0.000486639,0.000486639,0.000486639
44,32550.7,0.16331,0.36323,0.01363,nan,0.89841,0.7933,0.61444,nan,nan,nan,0.000478392,0.000478392,0.000478392
45,33294.2,0.16272,0.39498,0.01391,0.83172,0.80901,0.82002,0.6532,0.23929,0.68909,0.03015,0.000470145,0.000470145,0.000470145
46,34035.4,0.1607,0.36331,0.01261,0.90161,0.83402,0.84974,0.66404,0.24868,0.60471,0.03116,0.000461898,0.000461898,0.000461898
47,34775,0.13986,0.34133,0.0108,0.87011,0.81531,0.82242,0.66348,0.23125,0.71228,0.02614,0.000453652,0.000453652,0.000453652
48,35517.7,0.15597,0.35853,0.01437,0.86846,0.78846,0.78076,0.61511,0.23547,0.75096,0.02673,0.000445405,0.000445405,0.000445405
49,36257.7,0.15068,0.35494,0.01347,0.86002,0.84278,0.85242,0.67052,0.23967,0.613,0.02685,0.000437158,0.000437158,0.000437158
50,37015.1,0.15265,0.34313,0.01282,0.85263,0.81128,0.82144,0.64251,0.24305,0.65513,0.02947,0.000428912,0.000428912,0.000428912
51,37763.3,0.14615,0.32685,0.01136,0.88029,0.83375,0.82741,0.64908,0.2389,0.64819,0.02746,0.000420665,0.000420665,0.000420665
52,38524.2,0.13896,0.31645,0.01218,0.87001,0.87017,0.87097,0.67751,0.23899,0.62197,0.03035,0.000412418,0.000412418,0.000412418
53,39293.2,0.15599,0.32901,0.01147,0.86014,0.77796,0.78093,0.6166,0.25181,0.6878,0.03208,0.000404172,0.000404172,0.000404172
54,40059.3,0.1636,0.3299,0.01266,0.89359,0.80525,0.8238,0.66041,0.23157,0.59301,0.0294,0.000395925,0.000395925,0.000395925
55,40819.6,0.14563,0.31888,0.01088,0.8687,0.75809,0.75951,0.60369,0.24271,0.73211,0.02926,0.000387678,0.000387678,0.000387678
56,41586.8,0.16264,0.3129,0.01243,0.89506,0.78822,0.78651,0.62914,0.23983,0.66453,0.03062,0.000379431,0.000379431,0.000379431
57,42351,0.14882,0.29368,0.01122,0.89637,0.78787,0.81547,0.62978,0.25334,0.67975,0.03156,0.000371185,0.000371185,0.000371185
58,43114.3,0.14851,0.29435,0.01176,0.91464,0.77784,0.80297,0.63139,0.23165,0.67538,0.02719,0.000362938,0.000362938,0.000362938
59,43871.1,0.13447,0.30951,0.01009,0.89616,0.81511,0.82281,0.63951,0.24603,0.65262,0.02896,0.000354691,0.000354691,0.000354691
60,44629.1,0.13959,0.29717,0.01095,0.90023,0.83005,0.8405,0.66303,0.23438,0.64572,0.02914,0.000346445,0.000346445,0.000346445
61,45386.6,0.13163,0.30609,0.00911,0.89419,0.8493,0.84975,0.67359,0.24101,0.62853,0.02922,0.000338198,0.000338198,0.000338198
62,46145.9,0.1312,0.28238,0.0099,0.86619,0.79213,0.81566,0.64827,0.24576,0.68395,0.03153,0.000329951,0.000329951,0.000329951
63,46901.9,0.13904,0.31284,0.01044,0.85139,0.83612,0.83097,0.65114,0.24301,0.63582,0.02997,0.000321705,0.000321705,0.000321705
64,47658.4,0.13641,0.29475,0.01265,0.8999,0.81025,0.8415,0.65814,0.24416,0.63331,0.02764,0.000313458,0.000313458,0.000313458
65,48415.6,0.12942,0.28405,0.00953,0.86128,0.7766,0.78971,0.62961,0.24226,0.72171,0.02843,0.000305211,0.000305211,0.000305211
66,49171.8,0.136,0.2937,0.01056,0.86505,0.80727,0.80578,0.63995,0.23898,0.63951,0.02965,0.000296964,0.000296964,0.000296964
67,49927.2,0.13417,0.28544,0.01071,0.87122,0.7861,0.79195,0.62623,0.24098,0.70603,0.03028,0.000288718,0.000288718,0.000288718
68,50683.2,0.1293,0.27064,0.01086,0.86346,0.8307,0.83262,0.65063,0.24046,0.61581,0.0287,0.000280471,0.000280471,0.000280471
69,51439.4,0.13303,0.27574,0.0111,0.88493,0.78949,0.81899,0.65716,0.22944,0.66446,0.02468,0.000272224,0.000272224,0.000272224
70,52194,0.12411,0.25019,0.00972,0.90598,0.80858,0.83164,0.64684,0.24484,0.69919,0.02929,0.000263978,0.000263978,0.000263978
71,52952.7,0.1245,0.25994,0.00969,0.89681,0.77322,0.78377,0.61927,0.23036,0.76078,0.02525,0.000255731,0.000255731,0.000255731
72,53710.3,0.12704,0.26563,0.01086,0.87577,0.78122,0.78182,0.62458,0.23655,0.76692,0.02738,0.000247484,0.000247484,0.000247484
73,54466.5,0.12033,0.25182,0.00941,0.88429,0.75822,0.76665,0.61466,0.2433,0.78791,0.02827,0.000239238,0.000239238,0.000239238
74,55223.4,0.12199,0.2699,0.00833,0.82487,0.81204,0.80411,0.63991,0.22778,0.6478,0.02592,0.000230991,0.000230991,0.000230991
75,55979,0.1241,0.26326,0.00942,0.86268,0.76561,0.77763,0.62077,0.23154,0.71842,0.02672,0.000222744,0.000222744,0.000222744
76,56733.3,0.12042,0.2564,0.00869,0.90339,0.81448,0.81898,0.64775,0.23545,0.75179,0.02633,0.000214497,0.000214497,0.000214497
77,57490.4,0.12112,0.24909,0.00894,0.87847,0.78235,0.78092,0.61691,0.2575,0.72323,0.02935,0.000206251,0.000206251,0.000206251
78,58247.7,0.12629,0.24031,0.00958,0.91411,0.78374,0.80748,0.64009,0.24996,0.67648,0.0388,0.000198004,0.000198004,0.000198004
79,59002.3,0.1176,0.24006,0.00895,0.9074,0.78206,0.80552,0.63929,0.25339,0.70135,0.03669,0.000189757,0.000189757,0.000189757
80,59759.8,0.12113,0.24119,0.00979,0.88173,0.81952,0.82197,0.64887,0.2583,0.693,0.03847,0.000181511,0.000181511,0.000181511
81,60518.6,0.12028,0.24231,0.00873,0.90496,0.77418,0.79413,0.63722,0.22546,0.69796,0.0251,0.000173264,0.000173264,0.000173264
82,61275.5,0.1182,0.23401,0.00938,0.89039,0.82637,0.85119,0.66786,0.23274,0.64566,0.02661,0.000165017,0.000165017,0.000165017
83,62033.2,0.12276,0.24171,0.00957,0.86854,0.76571,0.7836,0.62521,0.25321,0.69518,0.04344,0.000156771,0.000156771,0.000156771
84,62787.9,0.11982,0.24247,0.01014,0.87937,0.73906,0.75003,0.60361,0.25659,0.69116,0.04269,0.000148524,0.000148524,0.000148524
85,63544,0.11844,0.2375,0.00925,0.89525,0.80983,0.82614,0.6639,0.23243,0.64358,0.03409,0.000140277,0.000140277,0.000140277
86,64299.5,0.12075,0.2377,0.01002,0.92101,0.7868,0.83038,0.65305,0.24109,0.69534,0.02862,0.000132031,0.000132031,0.000132031
87,65053,0.12065,0.23744,0.00984,0.9036,0.76446,0.79372,0.63585,0.24383,0.71832,0.03179,0.000123784,0.000123784,0.000123784
88,65808,0.10917,0.22432,0.00762,0.89877,0.77728,0.80631,0.64558,0.22622,0.71506,0.02621,0.000115537,0.000115537,0.000115537
89,66563.4,0.11213,0.2383,0.00791,0.89936,0.7736,0.79576,0.63701,0.23407,0.67444,0.02712,0.00010729,0.00010729,0.00010729
90,67320,0.11673,0.23963,0.00841,0.90924,0.76777,0.79975,0.63085,0.23019,0.73937,0.02506,9.90437e-05,9.90437e-05,9.90437e-05
91,68062.7,0.10484,0.20336,0.00786,0.9153,0.81268,0.82799,0.65678,0.22883,0.70619,0.02708,9.0797e-05,9.0797e-05,9.0797e-05
92,68806.9,0.10708,0.205,0.00818,0.90439,0.81711,0.83148,0.65983,0.23304,0.75683,0.02968,8.25503e-05,8.25503e-05,8.25503e-05
93,69548.7,0.10561,0.19774,0.00776,0.89236,0.82116,0.83704,0.66206,0.227,0.74029,0.02721,7.43036e-05,7.43036e-05,7.43036e-05
94,70291.2,0.10324,0.19694,0.00764,0.89245,0.81341,0.82485,0.65917,0.24149,0.72606,0.02798,6.60569e-05,6.60569e-05,6.60569e-05
95,71032.8,0.10043,0.19022,0.00745,0.89082,0.82032,0.82702,0.65623,0.2298,0.77678,0.02676,5.78102e-05,5.78102e-05,5.78102e-05
96,71775.5,0.10192,0.18982,0.00758,0.89241,0.81962,0.83421,0.66313,0.23484,0.74212,0.03017,4.95635e-05,4.95635e-05,4.95635e-05
97,72518.2,0.10215,0.18876,0.00758,0.88805,0.81841,0.82365,0.65503,0.24265,0.74733,0.02879,4.13168e-05,4.13168e-05,4.13168e-05
98,73260.6,0.10122,0.18805,0.00755,0.90467,0.78212,0.80087,0.64494,0.23207,0.7571,0.03226,3.30701e-05,3.30701e-05,3.30701e-05
99,74004.4,0.09956,0.18651,0.00756,0.90027,0.7849,0.79676,0.63735,0.22569,0.79763,0.02592,2.48234e-05,2.48234e-05,2.48234e-05
100,74747.6,0.0991,0.18232,0.00737,0.89937,0.78395,0.78666,0.63632,0.23841,0.77818,0.02699,1.65767e-05,1.65767e-05,1.65767e-05
