                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.20577,                0.29742,                0.01912,                0.96135,                0.88422,                0.95213,                0.76146,                0.25928,                0.40199,                0.02915,               0.000845,               0.000845,               0.000845
                     38,                0.20808,                0.29194,                0.02195,                0.96209,                0.90521,                0.95927,                0.74472,                0.26611,                0.42466,                 0.0313,               0.000812,               0.000812,               0.000812
                     39,                0.19471,                0.29005,                0.01722,                0.95836,                0.91469,                0.95732,                 0.7725,                 0.2387,                0.40119,                0.02795,               0.000779,               0.000779,               0.000779
                     40,                0.18924,                0.29084,                0.01798,                0.95871,                0.93543,                0.96646,                0.78027,                0.23218,                0.39013,                0.02761,               0.000746,               0.000746,               0.000746
                     41,                0.19659,                0.30201,                  0.018,                0.93181,                0.93905,                0.97377,                0.76895,                 0.2481,                0.39889,                0.02965,               0.000713,               0.000713,               0.000713
                     42,                0.18651,                0.29903,                0.01792,                0.94712,                0.92417,                0.96534,                0.78404,                0.23961,                0.38114,                0.03178,                0.00068,                0.00068,                0.00068
                     43,                0.17829,                0.29367,                0.01558,                0.94685,                0.90995,                0.95626,                0.77566,                0.23326,                 0.4004,                0.02875,               0.000647,               0.000647,               0.000647
                     44,                0.18809,                0.27512,                0.01962,                0.95139,                0.93365,                0.97533,                0.78815,                0.24116,                0.35958,                0.03207,               0.000614,               0.000614,               0.000614
                     45,                0.17761,                0.28173,                0.01613,                0.96505,                  0.916,                0.97275,                0.76893,                0.25387,                0.38085,                0.03389,               0.000581,               0.000581,               0.000581
                     46,                0.17638,                 0.2857,                0.01504,                0.96105,                0.93558,                0.97353,                 0.7814,                0.23436,                0.38466,                 0.0305,               0.000548,               0.000548,               0.000548
                     47,                0.17428,                0.27449,                0.01444,                0.93805,                0.96919,                0.98208,                0.78564,                0.23533,                 0.3596,                0.02989,               0.000515,               0.000515,               0.000515
                     48,                 0.1749,                0.26908,                0.01599,                0.94772,                0.94313,                0.97842,                0.79297,                0.22914,                0.36506,                0.02829,               0.000482,               0.000482,               0.000482
                     49,                 0.1648,                0.26218,                0.01489,                0.94409,                0.94313,                0.97015,                0.77864,                0.25067,                0.37285,                0.03426,               0.000449,               0.000449,               0.000449
                     50,                0.15552,                0.25603,                0.01392,                0.95025,                0.95059,                0.97875,                0.78265,                0.24766,                0.37683,                0.03485,               0.000416,               0.000416,               0.000416
                     51,                0.15128,                 0.2434,                0.01318,                0.94971,                0.93972,                0.97596,                0.78398,                0.24705,                0.37575,                 0.0344,               0.000383,               0.000383,               0.000383
                     52,                0.14266,                0.23657,                0.01254,                0.95853,                0.93121,                0.97763,                0.78635,                0.23141,                0.39288,                0.02865,                0.00035,                0.00035,                0.00035
                     53,                0.14042,                0.23261,                0.01236,                0.96118,                0.92417,                0.97466,                0.78981,                0.23244,                0.38468,                0.02887,               0.000317,               0.000317,               0.000317
                     54,                 0.1389,                0.23063,                0.01231,                0.95335,                0.94076,                0.97561,                0.78121,                0.24105,                0.38484,                0.03107,               0.000284,               0.000284,               0.000284
                     55,                0.13513,                0.22664,                 0.0117,                0.94715,                0.93429,                0.97756,                 0.7818,                0.24797,                0.38214,                0.03448,               0.000251,               0.000251,               0.000251
                     56,                0.12659,                0.21395,                0.01077,                0.94512,                0.93857,                0.97531,                0.78171,                0.24801,                0.37372,                0.03396,               0.000218,               0.000218,               0.000218
                     57,                 0.1336,                0.22584,                0.01135,                0.94546,                0.94479,                0.96982,                0.77839,                0.26975,                0.37213,                0.03797,               0.000185,               0.000185,               0.000185
                     58,                0.12893,                0.22262,                0.01086,                0.94693,                0.95261,                0.97221,                0.77989,                0.26832,                0.36847,                0.03776,               0.000152,               0.000152,               0.000152
                     59,                0.12658,                0.21817,                 0.0104,                0.95344,                 0.9219,                0.96882,                 0.7816,                0.24444,                0.38454,                0.03378,               0.000119,               0.000119,               0.000119
                     60,                0.11753,                0.20294,                0.00983,                0.94636,                0.93839,                0.96999,                0.78316,                0.24449,                0.38549,                0.03374,                8.6e-05,                8.6e-05,                8.6e-05
