epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,2191.62,1.28495,5.75252,1.72323,0.2415,0.26234,0.21247,0.16286,2.27565,3.72276,2.04077,0.000894219,0.000894219,0.000894219
25,2279.31,1.23627,5.44639,1.73354,0.23576,0.27549,0.20767,0.16051,2.25991,4.02932,2.03417,0.00087875,0.00087875,0.00087875
26,2367.24,1.20409,5.12739,1.69213,0.23859,0.26833,0.22189,0.16599,2.17318,3.24941,1.99675,0.000863281,0.000863281,0.000863281
27,2454.15,1.24155,4.73443,1.70079,0.24728,0.25722,0.20429,0.1587,2.16966,3.80243,2.00393,0.000847813,0.000847813,0.000847813
28,2541.57,1.21555,4.43981,1.7111,0.24152,0.3101,0.22536,0.17192,2.13103,3.70774,1.96299,0.000832344,0.000832344,0.000832344
29,2628.19,1.22643,4.32364,1.70019,0.23222,0.30155,0.21368,0.16196,2.18245,3.97504,1.97175,0.000816875,0.000816875,0.000816875
30,2714.46,1.16227,4.17469,1.67248,0.26039,0.27149,0.23227,0.18132,2.15615,3.4366,1.98189,0.000801406,0.000801406,0.000801406
31,2801.42,1.18043,3.89759,1.70653,0.24247,0.22943,0.19797,0.15514,2.25517,3.94655,2.00276,0.000785938,0.000785938,0.000785938
32,2889.11,1.19926,3.73141,1.67146,0.25715,0.28254,0.2219,0.16927,2.26865,3.7711,1.99182,0.000770469,0.000770469,0.000770469
33,2976.66,1.17295,3.53115,1.68422,0.25313,0.25881,0.21777,0.16801,2.15649,3.58035,1.9917,0.000755,0.000755,0.000755
34,3063.45,1.22343,3.35477,1.70462,0.25621,0.24385,0.21735,0.17441,2.15366,3.62843,1.99668,0.000739531,0.000739531,0.000739531
35,3150.46,1.24847,3.21909,1.68799,0.24761,0.30683,0.23185,0.18544,2.1741,3.54173,2.00142,0.000724062,0.000724062,0.000724062
36,3238.05,1.08538,3.05033,1.64161,0.25191,0.28564,0.22993,0.18478,2.16272,3.6394,1.98674,0.000708594,0.000708594,0.000708594
37,3324.4,1.12075,2.88531,1.68128,0.33191,0.28256,0.27422,0.22613,2.08308,3.41398,1.94937,0.000693125,0.000693125,0.000693125
38,3412.79,1.12075,2.84836,1.66872,0.29703,0.27552,0.25038,0.20242,2.11723,3.5106,1.95781,0.000677656,0.000677656,0.000677656
39,3500.52,1.111,2.77329,1.67549,0.26942,0.27904,0.23944,0.1861,2.16982,3.37443,1.98336,0.000662188,0.000662188,0.000662188
40,3587.35,1.11013,2.75471,1.66908,0.28912,0.30014,0.25424,0.20061,2.0714,3.46527,1.95286,0.000646719,0.000646719,0.000646719
41,3674.2,1.07433,2.68275,1.64556,0.29205,0.3276,0.26035,0.20594,2.06803,3.54073,1.95799,0.00063125,0.00063125,0.00063125
42,3761.86,1.02413,2.56247,1.62137,0.28076,0.33653,0.26803,0.21156,2.17493,3.5543,1.99636,0.000615781,0.000615781,0.000615781
43,3849.69,1.00601,2.45052,1.60913,0.28107,0.29277,0.25298,0.20133,2.11494,3.29809,1.97635,0.000600313,0.000600313,0.000600313
44,3937.33,0.95293,2.33773,1.56836,0.2581,0.31389,0.24247,0.19521,2.08462,3.67287,1.96931,0.000584844,0.000584844,0.000584844
45,4024.87,0.98819,2.26398,1.62469,0.29239,0.31228,0.26064,0.21183,2.08086,3.55381,1.96905,0.000569375,0.000569375,0.000569375
46,4112.08,1.06534,2.22871,1.66678,0.32951,0.34686,0.28828,0.2297,2.16726,3.86707,1.98315,0.000553906,0.000553906,0.000553906
47,4199.92,1.02397,2.1462,1.62399,0.30321,0.34408,0.26686,0.208,2.10517,4.14533,1.97614,0.000538438,0.000538438,0.000538438
48,4287.94,0.9974,2.14979,1.61866,0.31468,0.3404,0.26821,0.21041,2.1096,3.96864,1.96651,0.000522969,0.000522969,0.000522969
49,4374.65,1.0081,2.13294,1.62554,0.36003,0.31859,0.2945,0.22575,2.14116,3.48569,1.9809,0.0005075,0.0005075,0.0005075
50,4461.9,1.0384,2.08387,1.61485,0.33685,0.28585,0.2694,0.21191,2.15366,3.95451,1.98783,0.000492031,0.000492031,0.000492031
51,4550.64,0.97217,1.95637,1.59234,0.34348,0.29927,0.27428,0.21119,2.13837,3.5612,1.98617,0.000476562,0.000476562,0.000476562
52,4638.26,0.94249,1.96089,1.60545,0.3145,0.32562,0.28111,0.22072,2.11823,3.64398,1.98093,0.000461094,0.000461094,0.000461094
53,4725.04,0.92729,1.93843,1.62494,0.30223,0.31281,0.26537,0.21133,2.07236,3.39833,1.9622,0.000445625,0.000445625,0.000445625
54,4813.08,0.90099,1.87051,1.58309,0.34241,0.33247,0.28617,0.2246,2.06218,3.30116,1.96399,0.000430156,0.000430156,0.000430156
55,4901.07,0.92545,1.81415,1.63159,0.33885,0.32822,0.29156,0.23155,2.05162,3.60651,1.96021,0.000414688,0.000414688,0.000414688
56,4986.92,0.94262,1.8503,1.61141,0.34632,0.32419,0.29226,0.23085,2.0732,3.45324,1.96043,0.000399219,0.000399219,0.000399219
57,5073.42,0.9421,1.88709,1.58974,0.33263,0.31417,0.28344,0.22436,2.09265,3.39854,1.96482,0.00038375,0.00038375,0.00038375
58,5160.75,0.92525,1.74509,1.64447,0.34689,0.33335,0.28766,0.22859,2.07048,3.52489,1.95318,0.000368281,0.000368281,0.000368281
59,5248.31,0.89331,1.74609,1.59911,0.32768,0.32052,0.27938,0.22119,2.15757,3.50781,1.98532,0.000352812,0.000352812,0.000352812
60,5335.1,0.9219,1.71372,1.60105,0.33009,0.33387,0.28697,0.22728,2.06706,3.4874,1.96931,0.000337344,0.000337344,0.000337344
61,5422.14,0.85272,1.72063,1.59896,0.36775,0.34825,0.31052,0.24481,2.09336,3.5634,1.976,0.000321875,0.000321875,0.000321875
62,5511.04,0.91319,1.70989,1.57928,0.33495,0.31453,0.2787,0.22606,2.05282,3.40081,1.96079,0.000306406,0.000306406,0.000306406
63,5598.93,0.87222,1.66861,1.59652,0.358,0.34196,0.29608,0.2343,2.06963,3.62461,1.96526,0.000290937,0.000290937,0.000290937
64,5686.25,0.84239,1.60943,1.55691,0.32011,0.30752,0.27183,0.21833,2.05939,3.44241,1.95207,0.000275469,0.000275469,0.000275469
65,5773.39,0.86707,1.5894,1.5571,0.29144,0.29189,0.26196,0.2029,2.05385,3.4324,1.96022,0.00026,0.00026,0.00026
66,5860.73,0.78641,1.5635,1.56662,0.27917,0.2868,0.25578,0.20764,2.07806,3.28353,1.96896,0.000244531,0.000244531,0.000244531
67,5946.75,0.82728,1.54808,1.57287,0.34403,0.33209,0.2914,0.23466,2.05548,3.40001,1.95895,0.000229063,0.000229063,0.000229063
68,6035.6,0.78627,1.5291,1.55838,0.35422,0.32857,0.29831,0.24159,2.05382,3.38548,1.96243,0.000213594,0.000213594,0.000213594
69,6122.35,0.78903,1.46855,1.55491,0.3603,0.32488,0.30217,0.24614,2.02058,3.36154,1.95236,0.000198125,0.000198125,0.000198125
70,6210.21,0.79875,1.56158,1.57462,0.37717,0.32898,0.30158,0.24358,2.01692,3.47536,1.94664,0.000182656,0.000182656,0.000182656
71,6285.59,0.73628,1.64486,1.54241,0.36633,0.35758,0.30966,0.24874,2.02104,3.65084,1.95485,0.000167188,0.000167188,0.000167188
72,6357.85,0.71443,1.58745,1.52923,0.37122,0.3611,0.31304,0.24909,2.04863,3.54085,1.96248,0.000151719,0.000151719,0.000151719
73,6429.53,0.68815,1.56866,1.53023,0.36951,0.34565,0.3014,0.24148,2.02907,3.50711,1.95299,0.00013625,0.00013625,0.00013625
74,6501.19,0.66447,1.54293,1.52577,0.35207,0.32597,0.29243,0.23422,2.02733,3.54221,1.95218,0.000120781,0.000120781,0.000120781
75,6582.17,0.64453,1.52896,1.52155,0.35879,0.3293,0.29374,0.23506,2.02014,3.55154,1.95008,0.000105312,0.000105312,0.000105312
76,6662.59,0.61916,1.48776,1.5208,0.34798,0.34496,0.29678,0.23685,2.0164,3.61198,1.94883,8.98437e-05,8.98437e-05,8.98437e-05
77,6742.84,0.6078,1.49411,1.51591,0.34705,0.32457,0.29343,0.23399,2.00478,3.55654,1.95021,7.4375e-05,7.4375e-05,7.4375e-05
78,6814.84,0.59265,1.48192,1.5118,0.35288,0.33369,0.29234,0.23271,2.01392,3.65691,1.95614,5.89062e-05,5.89062e-05,5.89062e-05
79,6886.17,0.57172,1.44526,1.51168,0.35144,0.32966,0.29315,0.23299,2.00582,3.67399,1.95234,4.34375e-05,4.34375e-05,4.34375e-05
80,6958,0.57444,1.45199,1.51526,0.35686,0.33844,0.2951,0.23713,2.01277,3.66753,1.95222,2.79687e-05,2.79687e-05,2.79687e-05
