                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.25078,                0.38542,                0.02607,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0010694,              0.0010694,              0.0010694
                     50,                 0.2352,                0.34159,                0.02742,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0010496,              0.0010496,              0.0010496
                     51,                0.26135,                0.34925,                0.02897,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0010298,              0.0010298,              0.0010298
                     52,                 0.2759,                0.36999,                0.02873,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,                0.00101,                0.00101,                0.00101
                     53,                0.21889,                0.33336,                0.02461,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0009902,              0.0009902,              0.0009902
                     54,                0.23585,                0.33139,                0.02768,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0009704,              0.0009704,              0.0009704
                     55,                0.23016,                0.33301,                0.02184,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0009506,              0.0009506,              0.0009506
                     56,                0.22661,                0.33243,                0.02261,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0009308,              0.0009308,              0.0009308
                     57,                0.22201,                0.31678,                0.02285,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000911,               0.000911,               0.000911
                     58,                0.21878,                0.31088,                  0.021,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0008912,              0.0008912,              0.0008912
                     59,                0.20295,                0.32341,                0.01856,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0008714,              0.0008714,              0.0008714
                     60,                0.22002,                0.31747,                0.01866,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0008516,              0.0008516,              0.0008516
                     61,                0.22129,                0.31751,                0.02264,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0008318,              0.0008318,              0.0008318
                     62,                0.19086,                0.29908,                0.01761,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000812,               0.000812,               0.000812
                     63,                0.20453,                0.30536,                0.02207,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0007922,              0.0007922,              0.0007922
                     64,                0.20389,                0.30762,                0.02003,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0007724,              0.0007724,              0.0007724
                     65,                0.19703,                0.29333,                0.01934,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0007526,              0.0007526,              0.0007526
                     66,                0.19685,                0.30313,                0.01742,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0007328,              0.0007328,              0.0007328
                     67,                0.19516,                0.29727,                 0.0176,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000713,               0.000713,               0.000713
                     68,                0.23762,                0.41608,                0.02249,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0006932,              0.0006932,              0.0006932
                     69,                0.23834,                0.36371,                0.02554,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0006734,              0.0006734,              0.0006734
                     70,                0.21029,                0.34615,                0.02327,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0006536,              0.0006536,              0.0006536
                     71,                0.21021,                0.33119,                0.02079,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0006338,              0.0006338,              0.0006338
                     72,                 0.2138,                0.31137,                0.01954,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000614,               0.000614,               0.000614
                     73,                0.23008,                0.30302,                0.02704,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0005942,              0.0005942,              0.0005942
                     74,                 0.2034,                 0.3109,                0.02026,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0005744,              0.0005744,              0.0005744
                     75,                0.20514,                0.31031,                0.01844,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0005546,              0.0005546,              0.0005546
                     76,                0.20767,                0.30609,                0.02057,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0005348,              0.0005348,              0.0005348
                     77,                0.19099,                 0.2948,                0.01688,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000515,               0.000515,               0.000515
                     78,                0.19877,                 0.3105,                0.01767,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0004952,              0.0004952,              0.0004952
                     79,                0.20134,                 0.3198,                0.02103,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0004754,              0.0004754,              0.0004754
                     80,                0.19211,                 0.2946,                0.01928,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0004556,              0.0004556,              0.0004556
                     81,                0.18551,                0.30653,                0.01694,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0004358,              0.0004358,              0.0004358
                     82,                 0.2039,                0.28871,                0.02005,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000416,               0.000416,               0.000416
                     83,                0.19372,                0.29569,                0.01878,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0003962,              0.0003962,              0.0003962
                     84,                0.19433,                0.28573,                0.01954,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0003764,              0.0003764,              0.0003764
                     85,                0.19059,                0.29462,                 0.0175,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0003566,              0.0003566,              0.0003566
                     86,                0.18976,                0.30643,                0.01767,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0003368,              0.0003368,              0.0003368
                     87,                0.18445,                0.28772,                0.01791,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.000317,               0.000317,               0.000317
