epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,6098.5,0.45309,0.35268,0.78595,0.59191,0.50259,0.47885,0.39529,0.96763,2.08426,0.94792,0.000458,0.000458,0.000458
66,6189.37,0.44206,0.34246,0.79122,0.61891,0.51259,0.48107,0.39263,0.97314,2.05585,0.95519,0.000445625,0.000445625,0.000445625
67,6280.41,0.42031,0.34016,0.78002,0.58607,0.51071,0.49812,0.40681,0.97605,2.02147,0.95592,0.00043325,0.00043325,0.00043325
68,6372.83,0.41561,0.33606,0.78308,0.50461,0.56444,0.49626,0.40305,0.95819,2.01271,0.9437,0.000420875,0.000420875,0.000420875
69,6465.75,0.4151,0.33447,0.77953,0.55427,0.5327,0.47692,0.39108,0.96802,2.10417,0.93658,0.0004085,0.0004085,0.0004085
70,6555.78,0.41817,0.34954,0.78768,0.57732,0.48438,0.46991,0.38119,0.97697,2.07324,0.93992,0.000396125,0.000396125,0.000396125
71,6646.86,0.41533,0.35107,0.79562,0.45918,0.53969,0.47996,0.38614,0.97802,2.00838,0.94504,0.00038375,0.00038375,0.00038375
72,6739.29,0.43245,0.35496,0.80546,0.49412,0.539,0.47488,0.38497,0.95013,2.03499,0.93809,0.000371375,0.000371375,0.000371375
73,6830.64,0.43885,0.33566,0.78469,0.51172,0.57942,0.49279,0.4014,0.94971,1.99362,0.94707,0.000359,0.000359,0.000359
74,6922.1,0.41229,0.3243,0.77904,0.58211,0.51508,0.50111,0.40455,0.98544,2.02147,0.95308,0.000346625,0.000346625,0.000346625
75,7012.77,0.40729,0.34152,0.79593,0.60222,0.50629,0.50757,0.41204,0.97259,2.0436,0.95275,0.00033425,0.00033425,0.00033425
76,7104.15,0.40208,0.32827,0.78806,0.48413,0.59314,0.51229,0.4164,0.95774,2.05714,0.95367,0.000321875,0.000321875,0.000321875
77,7197.81,0.40769,0.33144,0.79004,0.54213,0.56861,0.49021,0.40185,0.97296,1.99228,0.95857,0.0003095,0.0003095,0.0003095
78,7288.62,0.41695,0.32618,0.79685,0.54144,0.55202,0.48465,0.39208,0.99137,1.99427,0.95799,0.000297125,0.000297125,0.000297125
