epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
69,7787.3,0.17412,0.43219,0.02412,0.86699,0.53128,0.52837,0.43636,0.26757,0.83924,0.04171,0.000272224,0.000272224,0.000272224
70,7898.03,0.1729,0.42403,0.02155,0.91234,0.55243,0.56543,0.46283,0.26402,0.80996,0.04124,0.000263978,0.000263978,0.000263978
71,8007.93,0.15711,0.4065,0.02107,0.88315,0.54196,0.58737,0.47004,0.27012,0.76641,0.04495,0.000255731,0.000255731,0.000255731
72,8120.5,0.1543,0.37034,0.01888,0.93125,0.52821,0.58228,0.46748,0.24519,0.81267,0.04048,0.000247484,0.000247484,0.000247484
73,8231.22,0.1536,0.38274,0.02124,0.96525,0.53102,0.59223,0.48435,0.2505,0.79569,0.04226,0.000239238,0.000239238,0.000239238
74,8342.48,0.12377,0.33062,0.01451,0.94051,0.56328,0.5935,0.49415,0.26148,0.74524,0.04011,0.000230991,0.000230991,0.000230991
75,8454.77,0.15359,0.37613,0.02,0.88697,0.56988,0.59945,0.49812,0.25968,0.78813,0.03876,0.000222744,0.000222744,0.000222744
76,8567.22,0.14499,0.34891,0.01626,0.8811,0.52324,0.56917,0.45852,0.23651,0.8798,0.03777,0.000214497,0.000214497,0.000214497
77,8677.7,0.13848,0.33946,0.01661,0.86266,0.49801,0.56609,0.4485,0.26137,0.92883,0.0436,0.000206251,0.000206251,0.000206251
78,8788.56,0.1469,0.36266,0.01885,0.85198,0.51207,0.56382,0.44744,0.25826,0.93125,0.04639,0.000198004,0.000198004,0.000198004
79,8897.78,0.1445,0.34367,0.01731,0.85683,0.53252,0.56271,0.45087,0.25733,0.89021,0.04267,0.000189757,0.000189757,0.000189757
80,9006.71,0.13761,0.3492,0.0157,0.86344,0.53228,0.5546,0.443,0.29295,0.85679,0.05851,0.000181511,0.000181511,0.000181511
81,9115.06,0.15356,0.34918,0.01922,0.88348,0.54604,0.56405,0.46273,0.28595,0.81848,0.05883,0.000173264,0.000173264,0.000173264
82,9225.4,0.14741,0.37612,0.01771,0.90381,0.5379,0.59044,0.45721,0.28267,0.79737,0.04561,0.000165017,0.000165017,0.000165017
83,9333.41,0.13817,0.38067,0.01469,0.88685,0.55699,0.59468,0.47044,0.24591,0.84816,0.03427,0.000156771,0.000156771,0.000156771
84,9441.7,0.1349,0.3363,0.01536,0.93209,0.52643,0.57996,0.4498,0.25206,0.84363,0.0383,0.000148524,0.000148524,0.000148524
85,9553.96,0.14803,0.3327,0.02073,0.87161,0.59133,0.6057,0.49912,0.24601,0.84398,0.03685,0.000140277,0.000140277,0.000140277
86,9668.6,0.12813,0.30675,0.01496,0.89522,0.58139,0.5734,0.46905,0.24195,0.83374,0.0364,0.000132031,0.000132031,0.000132031
87,9782.01,0.12819,0.32613,0.01508,0.85102,0.60157,0.5799,0.4868,0.26059,0.83307,0.04119,0.000123784,0.000123784,0.000123784
88,9894.58,0.13273,0.30942,0.01516,0.83643,0.57952,0.55345,0.44919,0.25713,0.91297,0.04081,0.000115537,0.000115537,0.000115537
89,10007.7,0.11805,0.27673,0.0142,0.89303,0.54999,0.55123,0.45138,0.25451,0.92387,0.04033,0.00010729,0.00010729,0.00010729
90,10121.5,0.11687,0.29733,0.0134,0.8958,0.54761,0.5616,0.46707,0.23469,0.96939,0.03684,9.90437e-05,9.90437e-05,9.90437e-05
91,10224.4,0.10731,0.23688,0.01337,0.85071,0.53148,0.54283,0.44988,0.22865,0.98534,0.03443,9.0797e-05,9.0797e-05,9.0797e-05
92,10326.3,0.10481,0.22048,0.0132,0.83953,0.55116,0.55907,0.46033,0.23174,0.96809,0.03559,8.25503e-05,8.25503e-05,8.25503e-05
93,10426.2,0.10073,0.22012,0.01284,0.87316,0.55452,0.5399,0.44693,0.2301,0.97888,0.03416,7.43036e-05,7.43036e-05,7.43036e-05
94,10526.6,0.10081,0.21875,0.01211,0.8759,0.56433,0.5609,0.46149,0.24594,0.94853,0.03718,6.60569e-05,6.60569e-05,6.60569e-05
95,10626.3,0.09791,0.20416,0.01183,0.88379,0.55561,0.55807,0.45801,0.26312,0.91594,0.03868,5.78102e-05,5.78102e-05,5.78102e-05
96,10726.6,0.09215,0.19605,0.01129,0.84147,0.57144,0.57027,0.46193,0.24168,0.95858,0.0372,4.95635e-05,4.95635e-05,4.95635e-05
97,10826.7,0.08769,0.19263,0.01061,0.8661,0.5519,0.56421,0.46711,0.23894,1.01135,0.03722,4.13168e-05,4.13168e-05,4.13168e-05
98,10926.6,0.08783,0.19415,0.01059,0.86121,0.55026,0.5342,0.43405,0.25841,1.00847,0.0411,3.30701e-05,3.30701e-05,3.30701e-05
99,11027.1,0.08606,0.18378,0.01031,0.85873,0.55084,0.55575,0.45577,0.25244,1.00424,0.0402,2.48234e-05,2.48234e-05,2.48234e-05
100,11127,0.08368,0.1814,0.01035,0.86754,0.56014,0.56287,0.45651,0.23697,0.99731,0.03717,1.65767e-05,1.65767e-05,1.65767e-05
