epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,2088.38,1.43994,7.9666,1.77888,0.32886,0.26092,0.26335,0.2114,2.19843,4.44548,2.06389,0.000956094,0.000956094,0.000956094
21,2186.86,1.3361,7.29243,1.76171,0.30758,0.34619,0.2812,0.22104,2.1545,3.68112,2.06804,0.000940625,0.000940625,0.000940625
22,2285.47,1.24812,6.41769,1.71307,0.31272,0.33143,0.26963,0.21532,2.14337,3.67109,2.07759,0.000925156,0.000925156,0.000925156
23,2383.65,1.28333,6.23721,1.72992,0.34992,0.35958,0.30804,0.23958,2.11599,3.49023,2.05816,0.000909688,0.000909688,0.000909688
24,2481.76,1.33717,5.72079,1.75228,0.29792,0.32068,0.26187,0.19895,2.19561,4.39497,2.09328,0.000894219,0.000894219,0.000894219
25,2580.74,1.22939,5.36371,1.73097,0.29719,0.36694,0.29171,0.22733,2.19369,3.61916,2.07294,0.00087875,0.00087875,0.00087875
26,2678.44,1.23562,5.0171,1.71916,0.36797,0.31566,0.30587,0.24249,2.08738,3.83205,2.02549,0.000863281,0.000863281,0.000863281
27,2778.06,1.2989,4.60003,1.71925,0.38127,0.33307,0.33491,0.2609,2.11749,3.6564,2.04059,0.000847813,0.000847813,0.000847813
28,2877.42,1.24912,4.33982,1.7166,0.31074,0.41441,0.30929,0.23185,2.15465,4.1849,2.07149,0.000832344,0.000832344,0.000832344
29,2975.85,1.20362,4.23652,1.70067,0.35447,0.38196,0.31601,0.25237,2.13938,3.8277,2.02004,0.000816875,0.000816875,0.000816875
30,3073.75,1.20379,3.98948,1.68801,0.30873,0.39832,0.29819,0.23889,2.16738,4.02328,2.05063,0.000801406,0.000801406,0.000801406
31,3171.8,1.18241,3.81375,1.72601,0.33593,0.37855,0.31071,0.24095,2.22393,3.91453,2.05565,0.000785938,0.000785938,0.000785938
32,3271.07,1.14606,3.64126,1.67033,0.34963,0.39739,0.32722,0.25941,2.09762,3.56842,2.01167,0.000770469,0.000770469,0.000770469
33,3369.52,1.15081,3.41948,1.67677,0.35456,0.40178,0.32204,0.24976,2.08723,3.77389,2.01464,0.000755,0.000755,0.000755
34,3468.59,1.17609,3.24823,1.71034,0.3871,0.31829,0.31773,0.25816,2.16888,3.95469,2.05678,0.000739531,0.000739531,0.000739531
35,3568.42,1.21878,3.08758,1.70091,0.34062,0.37413,0.3263,0.26037,2.10762,3.31099,2.01187,0.000724062,0.000724062,0.000724062
36,3667.69,1.06928,2.94028,1.64503,0.3597,0.36265,0.3285,0.2634,2.07954,3.30779,2.01084,0.000708594,0.000708594,0.000708594
37,3765.72,1.13322,2.78212,1.68677,0.3668,0.39546,0.33626,0.26904,2.12312,3.44245,2.01904,0.000693125,0.000693125,0.000693125
38,3863.84,1.16144,2.77874,1.68414,0.38133,0.35541,0.32316,0.25833,2.1399,3.59795,2.01428,0.000677656,0.000677656,0.000677656
39,3962.73,1.17615,2.7394,1.70993,0.37567,0.36748,0.34297,0.27143,2.12119,3.40301,2.05463,0.000662188,0.000662188,0.000662188
40,4061.52,1.11376,2.70459,1.69431,0.39443,0.3622,0.34901,0.26962,2.09548,3.14318,2.01311,0.000646719,0.000646719,0.000646719
41,4160.17,1.09235,2.59016,1.6512,0.33895,0.39143,0.32992,0.26072,2.06015,3.66963,2.02232,0.00063125,0.00063125,0.00063125
42,4259.12,1.08351,2.59992,1.64457,0.37324,0.33887,0.31928,0.25525,2.07845,3.87234,1.99091,0.000615781,0.000615781,0.000615781
43,4357.52,1.04354,2.43499,1.63068,0.34669,0.35754,0.29974,0.24516,2.04437,3.74987,1.97199,0.000600313,0.000600313,0.000600313
44,4455.91,1.00111,2.29327,1.59811,0.36123,0.36276,0.31962,0.26091,2.02221,3.85651,1.99323,0.000584844,0.000584844,0.000584844
45,4554.85,1.06425,2.27467,1.6479,0.34607,0.38123,0.33073,0.27033,2.03527,3.63479,2.00596,0.000569375,0.000569375,0.000569375
46,4653.31,1.07214,2.25082,1.67152,0.35882,0.40915,0.34161,0.26786,2.11775,3.40114,2.02801,0.000553906,0.000553906,0.000553906
47,4751.8,1.01762,2.15496,1.62521,0.39278,0.34923,0.3391,0.27512,2.06876,3.51596,1.99648,0.000538438,0.000538438,0.000538438
48,4850.34,0.96639,2.1198,1.62529,0.43551,0.33769,0.35252,0.28815,2.11767,3.77298,1.99751,0.000522969,0.000522969,0.000522969
49,4948.99,1.02786,2.09577,1.63757,0.39916,0.34698,0.33589,0.27489,2.0575,3.46255,1.98454,0.0005075,0.0005075,0.0005075
50,5047.55,1.01935,2.01326,1.61648,0.35395,0.37683,0.33017,0.2632,2.05937,3.49281,2.00879,0.000492031,0.000492031,0.000492031
51,5145.67,0.99153,1.91556,1.60864,0.35749,0.37037,0.33065,0.26813,2.04574,3.48892,1.99947,0.000476562,0.000476562,0.000476562
52,5244.59,0.92822,1.92006,1.61414,0.37135,0.34567,0.3194,0.25766,2.06783,3.40155,1.99138,0.000461094,0.000461094,0.000461094
53,5343.73,0.94191,1.80271,1.64097,0.37846,0.36752,0.33689,0.27071,2.0348,3.26828,1.98024,0.000445625,0.000445625,0.000445625
54,5442.08,0.901,1.80246,1.58531,0.39992,0.37353,0.3481,0.28267,1.9952,3.51433,1.97112,0.000430156,0.000430156,0.000430156
55,5541.07,0.96594,1.82724,1.648,0.37904,0.37651,0.33815,0.27912,2.00443,3.76823,1.96647,0.000414688,0.000414688,0.000414688
56,5639.36,0.92466,1.81809,1.60972,0.38958,0.37825,0.34646,0.28083,2.04428,3.50584,1.9839,0.000399219,0.000399219,0.000399219
57,5737.24,0.93569,1.85531,1.59125,0.34703,0.40372,0.33601,0.26874,2.03594,3.57247,1.99299,0.00038375,0.00038375,0.00038375
58,5835.05,0.8827,1.65246,1.63644,0.3728,0.36278,0.32305,0.26485,1.99377,3.57148,1.97491,0.000368281,0.000368281,0.000368281
59,5933.3,0.85634,1.68538,1.60522,0.35275,0.35958,0.31729,0.26059,2.05708,3.71549,1.98215,0.000352812,0.000352812,0.000352812
60,6032.12,0.89427,1.67237,1.59972,0.35548,0.34996,0.30972,0.25545,2.00005,3.64843,1.96446,0.000337344,0.000337344,0.000337344
61,6130.47,0.82896,1.65407,1.58919,0.40533,0.36775,0.34479,0.27871,2.01353,3.59613,1.9596,0.000321875,0.000321875,0.000321875
62,6229.41,0.88018,1.66767,1.58161,0.37266,0.36964,0.33505,0.27275,2.01689,3.39433,1.96873,0.000306406,0.000306406,0.000306406
63,6328.38,0.86816,1.60752,1.58743,0.36572,0.39421,0.32798,0.26567,1.98049,3.46362,1.9765,0.000290937,0.000290937,0.000290937
64,6427.12,0.82712,1.53454,1.55086,0.35932,0.39969,0.33268,0.26957,2.02638,3.40088,1.98562,0.000275469,0.000275469,0.000275469
65,6525.89,0.85843,1.54302,1.5604,0.37737,0.36206,0.32852,0.2629,1.9735,3.28102,1.98356,0.00026,0.00026,0.00026
66,6624.39,0.85457,1.53496,1.58182,0.38858,0.36065,0.32741,0.2633,2.04742,3.36892,1.99754,0.000244531,0.000244531,0.000244531
67,6719.96,0.8236,1.51241,1.56616,0.38185,0.36908,0.32736,0.2662,1.99342,3.4448,1.98156,0.000229063,0.000229063,0.000229063
68,6816.52,0.81547,1.47072,1.56484,0.39271,0.36222,0.33041,0.26939,2.02758,3.34788,1.98563,0.000213594,0.000213594,0.000213594
69,6911.35,0.81562,1.46336,1.5601,0.36634,0.39775,0.34162,0.27841,1.9632,3.26383,1.98722,0.000198125,0.000198125,0.000198125
70,7006.49,0.81105,1.53484,1.57596,0.3755,0.40739,0.34244,0.27837,2.01192,3.40337,1.98634,0.000182656,0.000182656,0.000182656
71,7086.7,0.76044,1.6048,1.54505,0.37438,0.38417,0.33124,0.27258,1.9775,3.56557,1.97862,0.000167188,0.000167188,0.000167188
72,7164.37,0.72089,1.54954,1.54198,0.38242,0.387,0.33342,0.27603,2.0162,3.55968,1.98334,0.000151719,0.000151719,0.000151719
73,7242.96,0.70735,1.53636,1.53399,0.37423,0.37926,0.32528,0.27122,1.98199,3.6342,1.97465,0.00013625,0.00013625,0.00013625
74,7322.86,0.6674,1.5199,1.53135,0.37816,0.38295,0.33249,0.27474,2.01635,3.61938,1.9846,0.000120781,0.000120781,0.000120781
75,7402.89,0.63899,1.47931,1.52804,0.38318,0.3905,0.33164,0.27398,1.99641,3.64083,1.98443,0.000105312,0.000105312,0.000105312
76,7483.13,0.63505,1.46477,1.52498,0.37204,0.3905,0.32961,0.27102,2.00715,3.69958,1.98897,8.98437e-05,8.98437e-05,8.98437e-05
77,7562.92,0.62027,1.44537,1.52255,0.37107,0.38981,0.32957,0.26961,2.00307,3.65553,1.99317,7.4375e-05,7.4375e-05,7.4375e-05
78,7642.76,0.60023,1.43777,1.5204,0.36364,0.37822,0.31939,0.26309,2.00089,3.7393,1.99167,5.89062e-05,5.89062e-05,5.89062e-05
79,7721.99,0.58586,1.43256,1.51841,0.36571,0.37101,0.32181,0.26416,2.02157,3.75205,1.9946,4.34375e-05,4.34375e-05,4.34375e-05
80,7801.82,0.5843,1.40864,1.51559,0.37137,0.38279,0.3229,0.26568,2.01723,3.73168,1.99549,2.79687e-05,2.79687e-05,2.79687e-05
