                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.17521,                0.27167,                0.01586,                0.93552,                0.79621,                0.83589,                0.66896,                0.55411,                0.37901,                0.36142,               0.000383,               0.000383,               0.000383
                     52,                0.17272,                0.26913,                0.01541,                0.93825,                0.75829,                0.80727,                0.64042,                0.65583,                0.40781,                0.44429,                0.00035,                0.00035,                0.00035
                     53,                0.16587,                0.26136,                0.01505,                0.95937,                0.79858,                 0.8454,                0.67695,                0.53031,                0.38045,                 0.3403,               0.000317,               0.000317,               0.000317
                     54,                0.15981,                0.25462,                0.01463,                0.95613,                0.78673,                 0.8426,                0.66952,                0.53885,                0.39082,                0.38855,               0.000284,               0.000284,               0.000284
                     55,                0.15918,                0.25264,                0.01417,                0.95466,                0.79826,                0.84331,                0.67152,                0.57634,                0.36615,                0.41922,               0.000251,               0.000251,               0.000251
                     56,                0.15976,                0.24873,                0.01424,                0.96954,                0.79147,                0.84556,                0.67313,                 0.5705,                 0.3473,                0.38274,               0.000218,               0.000218,               0.000218
                     57,                0.15442,                 0.2488,                0.01405,                0.94239,                0.81408,                0.85149,                0.68167,                 0.5302,                0.36393,                0.38372,               0.000185,               0.000185,               0.000185
                     58,                0.15102,                0.24115,                0.01354,                0.93922,                0.81754,                0.83955,                0.66724,                0.61529,                0.34331,                0.50495,               0.000152,               0.000152,               0.000152
                     59,                0.14713,                0.23912,                 0.0132,                0.93361,                0.82227,                0.85292,                0.68539,                0.54315,                0.36868,                0.44359,               0.000119,               0.000119,               0.000119
                     60,                0.14468,                0.23122,                0.01276,                 0.9501,                0.79858,                 0.8393,                0.67672,                0.56136,                0.37171,                0.45731,                8.6e-05,                8.6e-05,                8.6e-05
