epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
67,8725.51,0.16873,0.372,0.0214,0.766,0.51077,0.54658,0.44336,0.26309,0.90729,0.04221,0.000288718,0.000288718,0.000288718
68,8854.49,0.16501,0.37557,0.02242,0.70434,0.55161,0.54929,0.45138,0.25049,0.86324,0.04085,0.000280471,0.000280471,0.000280471
69,8982.9,0.15539,0.39634,0.01862,0.6924,0.55079,0.52111,0.4263,0.23922,0.86268,0.03782,0.000272224,0.000272224,0.000272224
70,9111.14,0.163,0.37926,0.01923,0.7107,0.51616,0.51573,0.40812,0.24866,0.88666,0.03854,0.000263978,0.000263978,0.000263978
71,9238.22,0.14577,0.36993,0.01746,0.68946,0.57844,0.55345,0.44828,0.25099,0.82441,0.03997,0.000255731,0.000255731,0.000255731
72,9366.62,0.1488,0.33708,0.01738,0.67419,0.57656,0.5617,0.45606,0.23998,0.83468,0.03647,0.000247484,0.000247484,0.000247484
73,9493.32,0.14785,0.35332,0.02064,0.7159,0.55075,0.54804,0.44816,0.23746,0.81283,0.03697,0.000239238,0.000239238,0.000239238
74,9621.83,0.11571,0.29462,0.01284,0.73846,0.53992,0.55298,0.44936,0.24617,0.79365,0.03713,0.000230991,0.000230991,0.000230991
75,9750.12,0.13439,0.32501,0.0159,0.74843,0.52604,0.54585,0.44438,0.23901,0.83441,0.03659,0.000222744,0.000222744,0.000222744
76,9877.89,0.15707,0.3574,0.01735,0.70348,0.59006,0.55902,0.44988,0.2426,0.85698,0.03649,0.000214497,0.000214497,0.000214497
77,10004.5,0.13503,0.35016,0.01627,0.73893,0.57743,0.559,0.46047,0.23398,0.83348,0.03628,0.000206251,0.000206251,0.000206251
78,10131.6,0.13406,0.31131,0.01666,0.71926,0.56582,0.5608,0.45894,0.24111,0.80473,0.03745,0.000198004,0.000198004,0.000198004
79,10258,0.14002,0.30423,0.01615,0.69515,0.5716,0.55647,0.45337,0.24036,0.82848,0.03679,0.000189757,0.000189757,0.000189757
80,10385,0.13315,0.31474,0.01503,0.71803,0.54917,0.54869,0.44759,0.23824,0.82657,0.03614,0.000181511,0.000181511,0.000181511
81,10510.7,0.13406,0.31402,0.01542,0.70832,0.54962,0.54258,0.44414,0.26471,0.82635,0.04318,0.000173264,0.000173264,0.000173264
82,10638.3,0.14126,0.33312,0.01566,0.7494,0.53319,0.5464,0.45312,0.2289,0.8592,0.03332,0.000165017,0.000165017,0.000165017
83,10764.8,0.13177,0.33401,0.01489,0.72297,0.54643,0.54035,0.44858,0.22289,0.86715,0.03312,0.000156771,0.000156771,0.000156771
84,10891.1,0.13877,0.30558,0.01605,0.70531,0.56667,0.53954,0.44215,0.22678,0.88833,0.03347,0.000148524,0.000148524,0.000148524
85,11016.7,0.13181,0.33166,0.01395,0.70601,0.53964,0.54442,0.44932,0.22892,0.90523,0.03175,0.000140277,0.000140277,0.000140277
86,11143.4,0.11884,0.30821,0.0137,0.7527,0.54548,0.55289,0.45234,0.2294,0.88709,0.03409,0.000132031,0.000132031,0.000132031
87,11270.8,0.11751,0.30779,0.01387,0.69514,0.59238,0.56261,0.46249,0.23205,0.8939,0.0363,0.000123784,0.000123784,0.000123784
88,11397.7,0.12961,0.33477,0.01587,0.71946,0.56832,0.54815,0.45745,0.23638,0.85772,0.03568,0.000115537,0.000115537,0.000115537
89,11525.3,0.11475,0.31767,0.0141,0.74386,0.55964,0.54841,0.45016,0.25058,0.81413,0.03921,0.00010729,0.00010729,0.00010729
90,11652.1,0.11795,0.30785,0.01326,0.72546,0.56937,0.53804,0.43788,0.26133,0.83217,0.0393,9.90437e-05,9.90437e-05,9.90437e-05
91,11772,0.10246,0.2466,0.01239,0.75022,0.55582,0.54359,0.45125,0.26573,0.80575,0.04985,9.0797e-05,9.0797e-05,9.0797e-05
92,11891.5,0.10416,0.22681,0.01225,0.74487,0.55809,0.54622,0.45097,0.24954,0.8641,0.04137,8.25503e-05,8.25503e-05,8.25503e-05
93,12010.8,0.09514,0.21168,0.01092,0.76947,0.55131,0.54404,0.44516,0.25336,0.91677,0.04392,7.43036e-05,7.43036e-05,7.43036e-05
94,12129.9,0.09658,0.20724,0.01097,0.75332,0.53375,0.53986,0.44439,0.26342,0.90455,0.04142,6.60569e-05,6.60569e-05,6.60569e-05
95,12249.4,0.09134,0.20103,0.01044,0.7581,0.53729,0.54027,0.4424,0.25865,0.91286,0.04457,5.78102e-05,5.78102e-05,5.78102e-05
96,12369,0.09158,0.20161,0.01031,0.75136,0.53755,0.54092,0.44436,0.25737,0.91601,0.04096,4.95635e-05,4.95635e-05,4.95635e-05
97,12488.4,0.0846,0.19061,0.00974,0.74308,0.53549,0.54125,0.44813,0.25528,0.90136,0.04164,4.13168e-05,4.13168e-05,4.13168e-05
98,12607.5,0.08931,0.19429,0.01001,0.71693,0.56087,0.53632,0.44661,0.25153,0.93124,0.03928,3.30701e-05,3.30701e-05,3.30701e-05
99,12727.2,0.08184,0.18715,0.00964,0.72383,0.5587,0.53564,0.44301,0.26446,0.88973,0.04354,2.48234e-05,2.48234e-05,2.48234e-05
100,12847.1,0.08095,0.18234,0.00934,0.74304,0.54227,0.54383,0.44461,0.25758,0.90443,0.04058,1.65767e-05,1.65767e-05,1.65767e-05
