                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.20412,                0.32587,                0.02135,                0.92619,                 0.8623,                0.92975,                0.73287,                0.27401,                0.45118,                0.03999,               0.000449,               0.000449,               0.000449
                     50,                0.20446,                0.30756,                0.02197,                0.93625,                0.85308,                0.91958,                0.73476,                0.26337,                0.47386,                0.03642,               0.000416,               0.000416,               0.000416
                     51,                0.19115,                0.29973,                0.01865,                0.91127,                0.81517,                0.89003,                 0.7062,                0.30461,                0.52082,                 0.0565,               0.000383,               0.000383,               0.000383
                     52,                0.17957,                0.28725,                0.01728,                0.94466,                0.85545,                0.92882,                0.74423,                0.25071,                0.46624,                0.03365,                0.00035,                0.00035,                0.00035
                     53,                0.17825,                0.27254,                0.01695,                0.92981,                0.81612,                0.91386,                0.73193,                0.25689,                0.48275,                0.03242,               0.000317,               0.000317,               0.000317
                     54,                0.17019,                0.27215,                0.01634,                0.92747,                0.87204,                0.92909,                0.74565,                0.28863,                0.43557,                0.05359,               0.000284,               0.000284,               0.000284
                     55,                0.17401,                0.27333,                0.01618,                0.96001,                0.85322,                0.93497,                0.74074,                0.29121,                0.45854,                0.05431,               0.000251,               0.000251,               0.000251
                     56,                0.17175,                 0.2653,                0.01609,                 0.9457,                0.87441,                0.93765,                0.75475,                0.27705,                0.41739,                0.05041,               0.000218,               0.000218,               0.000218
                     57,                0.16718,                 0.2611,                0.01577,                0.92978,                0.88152,                0.94127,                0.76381,                0.25461,                0.41807,                0.03599,               0.000185,               0.000185,               0.000185
                     58,                0.16514,                0.26459,                0.01552,                0.94418,                0.84176,                0.92531,                0.73314,                0.27091,                0.46401,                0.03964,               0.000152,               0.000152,               0.000152
                     59,                0.16182,                0.25536,                0.01488,                0.93345,                0.85545,                0.92251,                0.74645,                0.25272,                0.46491,                0.03629,               0.000119,               0.000119,               0.000119
                     60,                0.16141,                0.25041,                0.01481,                0.93479,                 0.8492,                0.92141,                0.73977,                0.25963,                0.46888,                0.03603,                8.6e-05,                8.6e-05,                8.6e-05
